"","day.of.year","airport.code","avg.delay","lat","lon","city","state","airport"
"294","004","DEN",61.5,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"295","004","DFW",64.1666666666667,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"296","004","DTW",135.666666666667,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"297","004","EUG",184,"44.1184","-123.213","Eugene","Oregon","Mahlon Sweet Field Airport"
"298","004","EWR",138.777777777778,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"299","004","FAT",133.5,"36.7675","-119.717","Fresno","California","Fresno Yosemite International Airport"
"300","004","FLL",17,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"301","004","HNL",135.125,"21.3358","-157.919","Honolulu","Hawaii","Honolulu International Airport"
"302","004","HOU",12,"29.6572","-95.2795","Houston","Texas","William P Hobby Airport"
"303","004","IAD",129.8,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"304","004","IAH",225,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"305","004","ILM",9,"34.2668","-77.912","Wilmington","North Carolina","Wilmington International Airport"
"306","004","IPL",103,"32.8332","-115.57","Imperial","California","Imperial County Airport"
"307","004","IYK",90,"35.6606","-117.816","Inyokern","California","Inyokern Airport"
"308","004","JFK",130,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"309","004","KOA",283,"19.7334","-156.039","Kailua Kona","Hawaii","Kailua-Kona International Airport"
"310","004","LAS",66.3846153846154,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"311","004","LAX",71.5,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"312","004","LGA",10,"40.7731","-73.8756","Flushing","New York","LaGuardia Airport"
"313","004","LGB",18,"33.8186","-118.144","Long Beach","California","Long Beach Daugherty Field Airport"
"314","004","LIH",231.5,"21.9782","-159.351","Lihue","Hawaii","Lihue Airport"
"315","004","MCI",6.5,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"316","004","MCO",102.5,"28.4418","-81.3115","Orlando","Florida","Orlando International Airport"
"317","004","MDW",31,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"318","004","MFR",293,"42.3691","-122.874","Central Point","Oregon","Rogue Valley International-Medford Airport"
"319","004","MHT",60,"42.9293","-71.4386","Manchester","New Hampshire","Manchester-Boston Regional Airport"
"320","004","MIA",21,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"321","004","MOD",194.5,"37.6319","-120.959","Modesto","California","Modesto City County Airport-Harry Sham Field"
"322","004","MRY",127,"36.5872","-121.851","Monterey","California","Monterey Peninsula Airport"
"323","004","MSP",359,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"324","004","OAK",41.8,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"325","004","OGG",120.5,"20.8926","-156.441","Kahului","Hawaii","Kahului Airport"
"326","004","ONT",26.6,"34.062","-117.594","Ontario","California","Ontario International Airport"
"327","004","ORD",89,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"328","004","ORF",21,"36.8977","-76.2154","Norfolk","Virginia","Norfolk International Airport"
"329","004","OXR",147,"34.1984","-119.206","Oxnard","California","Oxnard Airport"
"330","004","PDX",27,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"331","004","PHL",306.5,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"332","004","PHX",39.7692307692308,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"333","004","PIH",40,"42.9056","-112.588","Pocatello","Idaho","Pocatello Municipal Airport"
"334","004","PSP",81,"33.8227","-116.509","Palm Springs","California","Palm Springs International Airport"
"335","004","PVD",36,"41.723","-71.4399","Warwick","Rhode Island","Theodore Francis Green State Airport"
"336","004","RDM",334,"44.2533","-121.162","Redmond","Oregon","Roberts Field Airport"
"337","004","RDU",128,"35.8729","-78.7923","Raleigh/Durham","North Carolina","Durham International Airport"
"338","004","RNO",31,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"339","004","SAN",41.5,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"340","004","SBA",103.142857142857,"34.4255","-119.835","Goleta","California","Santa Barbara Municipal Airport"
"341","004","SEA",120.4,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"342","004","SFO",133.833333333333,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"343","004","SJC",142,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"344","004","SJU",68,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"345","004","SLC",39.75,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"346","004","SMF",51.6666666666667,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"347","004","SMX",83.5,"34.8888","-120.437","Santa Maria","California","Santa Maria Public Airport"
"348","004","SNA",55.4,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"349","004","TUS",54.5,"32.1204","-110.936","Tucson","Arizona","Tucson International Airport"
"350","004","YUM",67.3333333333333,"32.6685","-114.599","Yuma","Arizona","Yuma International Airport"
"351","005","ABQ",45.5,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"352","005","ALB",6,"42.7426","-73.809","Latham","New York","Albany International Airport"
"353","005","ANC",24,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"354","005","ATL",26.6666666666667,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"355","005","AZO",15,"42.2398","-85.5563","Kalamazoo","Michigan","Kalamazoo-Battle Creek International Airport"
"356","005","BNA",24,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"357","005","BOI",54.3333333333333,"43.5709","-116.222","Boise","Idaho","Boise Air Terminal"
"358","005","BOS",11.5,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"359","005","BUR",13,"34.1963","-118.352","Burbank","California","Burbank Glendale Pasadena Airport"
"360","005","BWI",17,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"361","005","BZN",106.5,"45.7722","-111.157","Bozeman","Montana","Gallatin Field Airport"
"362","005","CLE",72,"41.4115","-81.8339","Cleveland","Ohio","Hopkins International Airport"
"363","005","CLT",11,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"364","005","COS",68,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"365","005","CPR",58,"42.8966","-106.465","Casper","Wyoming","Natrona County International Airport"
"366","005","CVG",12,"39.0571","-84.6625","Hebron","Ohio","Greater Cincinnati International Airport"
"367","005","DEN",76.1764705882353,"39.8396","-104.672","Denver","Colorado","Denver International Airport"
"368","005","DFW",25.2222222222222,"32.9222","-97.0409","Dallas","Texas","Fort Worth International Airport"
"369","005","DSM",27,"41.5328","-93.6481","Des Moines","Iowa","Des Moines International Airport"
"370","005","DTW",14,"42.2327","-83.3412","Detroit","Michigan","Detroit Metropolitan Wayne County Airport"
"371","005","EUG",54.5,"44.1184","-123.213","Eugene","Oregon","Mahlon Sweet Field Airport"
"372","005","EWR",13.2,"40.6924","-74.1843","Newark","New Jersey","Newark International Airport"
"373","005","FAT",55,"36.7675","-119.717","Fresno","California","Fresno Yosemite International Airport"
"374","005","FCA",42,"48.3075","-114.252","Kalispell","Montana","Glacier Park International Airport"
"375","005","FLL",18,"26.0722","-80.1354","Dania Beach","Florida","Fort Lauderdale Hollywood International Airport"
"376","005","GEG",26,"47.625","-117.538","Spokane","Washington","Spokane International Airport"
"377","005","GJT",87,"39.1217","-108.529","Grand Junction","Colorado","Walker Field Airport"
"378","005","GTF",128,"47.482","-111.356","Great Falls","Montana","Great Falls International Airport"
"379","005","IAD",17,"38.9556","-77.4484","Washington","Virginia","Dulles International Airport"
"380","005","IAH",44,"29.9784","-95.3424","Houston","Texas","George Bush Intercontinental Airport"
"381","005","IDA",93,"43.5147","-112.068","Idaho Falls","Idaho","Fanning Field Airport"
"382","005","IND",14,"39.7322","-86.2707","Indianapolis","Indiana","Indianapolis International Airport"
"383","005","JFK",15.3333333333333,"40.6437","-73.79","Jamaica","New York","John F Kennedy International Airport"
"384","005","LAS",50.125,"36.0806","-115.143","Las Vegas","Nevada","Mccarran International Airport"
"385","005","LAX",57.7894736842105,"33.9456","-118.391","Los Angeles","California","Los Angeles International Airport"
"386","005","LGB",62.5,"33.8186","-118.144","Long Beach","California","Long Beach Daugherty Field Airport"
"387","005","LIT",44,"34.7278","-92.219","Little Rock","Arkansas","Adams Field Airport"
"388","005","MCI",116,"39.2992","-94.7171","Kansas City","Missouri","Kansas City International Airport"
"389","005","MDW",1,"41.7875","-87.7416","Chicago","Illinois","Chicago Midway International Airport"
"390","005","MEM",24,"35.047","-89.9823","Memphis","Tennessee","Memphis International Airport"
"391","005","MIA",27.5,"25.7953","-80.2727","Miami","Florida","Miami International Airport"
"392","005","MRY",91,"36.5872","-121.851","Monterey","California","Monterey Peninsula Airport"
"393","005","MSO",114,"46.9192","-114.084","Missoula","Montana","Missoula International Airport"
"394","005","MSP",33,"44.8793","-93.1987","St. Paul","Minnesota","Minneapolis St Paul International Airport"
"395","005","MTJ",45,"38.5003","-107.899","Montrose","Colorado","Montrose Regional Airport"
"396","005","OAK",16.1428571428571,"37.7158","-122.209","Oakland","California","Oakland International Airport"
"397","005","OGG",8,"20.8926","-156.441","Kahului","Hawaii","Kahului Airport"
"398","005","OKC",20,"35.3981","-97.5974","Oklahoma City","Oklahoma","Will Rogers World Airport"
"399","005","OMA",215,"41.3","-95.8998","Omaha","Nebraska","Eppley Airfield"
"400","005","ORD",52.8,"41.9796","-87.8825","Chicago","Illinois","Chicago O'Hare International Airport"
"401","005","PDX",32,"45.5867","-122.587","Portland","Oregon","Portland International Airport"
"402","005","PHL",4,"39.8768","-75.2419","Philadelphia","Pennsylvania","Philadelphia International Airport"
"403","005","PHX",38.4545454545455,"33.4376","-112.03","Phoenix","Arizona","Sky Harbor International Airport"
"404","005","PIH",111,"42.9056","-112.588","Pocatello","Idaho","Pocatello Municipal Airport"
"405","005","PIT",11.5,"40.4914","-80.2328","Coraopolis","Pennsylvania","Pittsburgh International Airport"
"406","005","PSC",111,"46.2592","-119.117","Pasco","Washington","Tri Cities Airport"
"407","005","RNO",35.3333333333333,"39.5064","-119.776","Reno","Nevada","Reno-Tahoe International Airport"
"408","005","RST",17,"43.9101","-92.4884","Rochester","Minnesota","Rochester International Airport"
"409","005","SAN",43.7777777777778,"32.7299","-117.195","San Diego","California","San Diego International Airport"
"410","005","SAT",100,"29.5252","-98.4729","San Antonio","Texas","San Antonio International Airport"
"411","005","SBP",144,"35.239","-120.641","San Luis Obispo","California","San Luis Obispo County Airport"
"412","005","SEA",38,"47.4405","-122.296","Seattle","Washington","Tacoma International Airport"
"413","005","SFO",71.3333333333333,"37.6148","-122.392","San Francisco","California","San Francisco International Airport"
"414","005","SGU",92,"37.0973","-113.591","St. George","Utah","St George Municipal Airport"
"415","005","SJC",66.3333333333333,"37.3679","-121.926","San Jose","California","Norman Y Mineta San Jose International Airport"
"416","005","SJU",11,"18.4367","-66.0095","Carolina","Puerto Rico","Luis Munoz Marin Airport"
"417","005","SLC",96.84375,"40.7862","-111.982","Salt Lake City","Utah","Salt Lake City International Airport"
"418","005","SMF",36.6,"38.683","-121.591","Sacramento","California","Sacramento International Airport"
"419","005","SNA",76.5,"33.6813","-117.859","Santa Ana","California","John Wayne Airport"
"420","005","TUL",49,"36.1877","-95.8892","Tulsa","Oklahoma","Tulsa International Airport"
"421","005","TWF",80.3333333333333,"42.4838","-114.485","Twin Falls","Idaho","Twin Falls-Sun Valley Regional Airport"
"422","006","ABQ",8,"35.0494","-106.625","Albuquerque","New Mexico","Albuquerque International Airport"
"423","006","ACV",214,"40.9698","-124.108","Mckinleyville","California","Arcata Airport"
"424","006","ALB",34,"42.7426","-73.809","Latham","New York","Albany International Airport"
"425","006","ANC",7,"61.1767","-149.961","Anchorage","Alaska","Anchorage International Airport"
"426","006","ASE",21,"39.2197","-106.864","Aspen","Colorado","Aspen Pitkin County Airport-Sardy Field"
"427","006","ATL",96.5555555555556,"33.6558","-84.4333","Atlanta","Georgia","Hartsfield-Jackson Atlanta International Airport"
"428","006","BDL",6,"41.9271","-72.6816","Windsor Locks","Connecticut","Bradley International Airport"
"429","006","BFL",100,"35.4288","-119.044","Bakersfield","California","Kern County-Meadows Field Airport"
"430","006","BNA",5,"36.1342","-86.6682","Nashville","Tennessee","Nashville International Airport"
"431","006","BOS",13,"42.3717","-71.0281","Boston","Massachusetts","Gen E L Logan International Airport"
"432","006","BRW",29,"71.2892","-156.772","Barrow","Alaska","Wiley Post Will Rogers Memorial Airport"
"433","006","BUF",12,"42.9309","-78.738","Buffalo","New York","Greater Buffalo International Airport"
"434","006","BWI",1,"39.1841","-76.6745","Baltimore","Maryland","Baltimore-Washington International Thurgood Mars"
"435","006","BZN",83,"45.7722","-111.157","Bozeman","Montana","Gallatin Field Airport"
"436","006","CLT",21.5,"35.2226","-80.946","Charlotte","North Carolina","Douglas International Airport"
"437","006","CMH",12,"39.9974","-82.8877","Columbus","Ohio","Port Columbus International Airport"
"438","006","COD",81,"44.5134","-109.031","Cody/Yellowstone","Wyoming","Yellowstone Regional Airport"
"439","006","COS",184,"38.7829","-104.697","Colorado Springs","Colorado","City of Colorado Springs Municipal Airport"
"440","006","CPR",63,"42.8966","-106.465","Casper","Wyoming","Natrona County International Airport"
